Count,Lityear,Year,Season,Site,Stand,Plot,Treatment,N,P,Ca,Basket,Total_Mass,Leaf_Mass,Basket_Type,Basket_Area,Total_Mass_g_m2,Sorted,ACPE,ACRU,ACSA3,ACSP2,BE_sp,BEAL2,BEPA,BEPO,FAGR,FRAM2,PIRU,PO_sp,POGR4,POTR5,PRPE2,PRSE2,QURU,SOAM3,TIAM,TSCA,VILA11,Unknown,Seeds,Nonleaf,OTHER_Spring,Other,Twigs <16mm,Twigs 16-30mm,Problematic,Comments
4,2009,2009,Fall,BEF,C1,1,P,0,1,0,4,65.74,65.64,1,0.23,285.83,Y,7.8,0.7,0.3,0,0,2.3,29.2,0.04,17.4,1.3,0,0,0,0,6.6,0,0,0,0,0,0,,0,0.1,NA,,,,,
5,2009,2009,Fall,BEF,C1,1,P,0,1,0,5,71.90,71.70,1,0.23,312.61,Y,2.35,1.4,2.6,0,0,5.9,30.9,0,10.69,0.36,0,0,0.2,0,14.1,0,0,0,0,0,0,3.2,0,0.2,NA,,,,,
6,2009,2009,Fall,BEF,C1,2,N,1,0,0,1,64.97,62.62,1,0.23,282.48,Y,0,4.43,0,0,0,5,24.5,0,11.91,1.88,0,0,0,0.19,11.72,0,0,0,0,0,0,2.99,0,2.35,NA,,,,,
7,2009,2009,Fall,BEF,C1,2,N,1,0,0,2,77.60,77.60,1,0.23,337.39,Y,0.18,0.48,0,0,0,9.63,28.04,0,27.84,0.05,0,0,0,0,6.56,0,0,0,0,0,0,4.82,0,0,NA,,,,,
8,2009,2009,Fall,BEF,C1,2,N,1,0,0,3,45.20,45.20,1,0.23,196.52,Y,0.3,2.6,0,0,0,2.13,18.12,0,10.35,0,0,0,0,0,5.6,0,0,0,0,0,0.6,5.5,0,0,NA,,,,,
9,2009,2009,Fall,BEF,C1,2,N,1,0,0,4,56.80,56.70,1,0.23,246.96,Y,2,3.1,0.9,0,0,5.89,12.1,0,15.2,0.6,0,0,0,0,15.21,0,0,0,0,0,0,1.7,0,0.1,NA,,,,,
10,2009,2009,Fall,BEF,C1,2,N,1,0,0,5,66.38,66.38,1,0.23,288.61,Y,5.32,4.38,0.09,0,0,0.9,20.31,0,18.51,0,0,0,0,0,14.55,0,0,0,0,0,0,2.32,0,0,NA,,,,,
11,2009,2009,Fall,BEF,C1,3,C,0,0,0,1,45.70,45.70,1,0.23,198.70,Y,0,0.63,0.57,0,0,0.3,17.8,0,19.83,0.1,0,0,0,0,3.96,0,0,0,0,0,0,2.51,0,0,NA,,,,,
12,2009,2009,Fall,BEF,C1,3,C,0,0,0,2,58.50,58.50,1,0.23,254.35,Y,1.3,2.4,0.6,0,0,6.12,22.88,0,17,0.23,0,0,0,0,5.57,0,0,0,0,0,0,2.4,0,0,NA,,,,,
13,2009,2009,Fall,BEF,C1,3,C,0,0,0,3,71.56,71.54,1,0.23,311.13,Y,0.24,2.55,0.43,0,0,4.6,28.33,0,21.96,0,0.17,0,0,0,8.51,0,0,0,0,0,0,4.75,0,0.02,NA,,,,,
14,2009,2009,Fall,BEF,C1,3,C,0,0,0,4,54.70,54.70,1,0.23,237.83,Y,0.8,1.73,0.37,0,0,7.39,17.84,0,13,0,0,0,0,0,6.17,0,0,0,0,0,0,7.4,0,0,NA,,,,,
15,2009,2009,Fall,BEF,C1,3,C,0,0,0,5,NA,NA,1,0.23,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
16,2009,2009,Fall,BEF,C1,4,NP,1,1,0,1,69.75,69.75,1,0.23,303.26,Y,0,5,0,0,0,0.58,33.25,0,16.54,0,0,0,0,0,8.49,0,0,0,0,0,2.05,3.84,0,0,NA,,,,,
17,2009,2009,Fall,BEF,C1,4,NP,1,1,0,2,45.10,44.90,1,0.23,196.09,Y,0,4.8,0,0,0,1.4,9.6,0,21.2,0,0,0,0,0,4.7,0,0,0,0,0,0,3.2,0,0.2,NA,,,,,
18,2009,2009,Fall,BEF,C1,4,NP,1,1,0,3,62.60,62.50,1,0.23,272.17,Y,0.8,6.9,0,0,0,5.2,24.6,0,14.4,0,0,0,0,0,8.5,0,0,0,0,0,0,2.1,0,0.1,NA,,,,,
19,2009,2009,Fall,BEF,C1,4,NP,1,1,0,4,64.31,64.25,1,0.23,279.61,Y,1.57,7.53,0,0,0,2.13,28.25,0,9.37,0,0,0,0,0,10.76,0,0,0,0,0,0.1,4.54,0,0.06,NA,,,,,
20,2009,2009,Fall,BEF,C1,4,NP,1,1,0,5,60.60,60.50,1,0.23,263.48,Y,0.6,6.9,0.6,0,0,0.9,19.8,0,15.3,0,0,0,0,0,11.35,0,0,0,0,0,0,5.05,0,0.1,NA,,,,,
21,2009,2009,Fall,BEF,C2,1,NP,1,1,0,A1,59.45,59.45,1,0.23,258.48,Y,0,16.14,0,0,0,3.92,7.54,0,28.04,0,0,0,0,0,3.51,0,0,0,0,0,0,0.3,0,0,NA,,,,,
22,2009,2009,Fall,BEF,C2,1,NP,1,1,0,2,55.54,55.54,1,0.23,241.48,Y,0,12.77,0,0,0,0.85,4.91,0,33.84,0,0,0,0,0,2.51,0,0,0,0,0,0,0.66,0,0,NA,,,,,
23,2009,2009,Fall,BEF,C2,1,NP,1,1,0,3,69.35,69.15,1,0.23,301.52,Y,5.03,17.06,0,0,0,0.86,6.64,0,37.79,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0.2,NA,,,,,
24,2009,2009,Fall,BEF,C2,1,NP,1,1,0,4,62.64,62.63,1,0.23,272.35,Y,0,9.15,0,0,0,2.52,11.2,0,32.5,0,0,0,0,0,5.2,0,0,0,0,0,0,2.06,0,0.01,NA,,,,,
25,2009,2009,Fall,BEF,C2,1,NP,1,1,0,5,64.99,64.99,1,0.23,282.57,Y,0.26,2.91,0,0,0,0.28,2.29,0,54.19,0,0,0,0,0,4.13,0,0,0,0,0,0,0.93,0,0,NA,,,,,
26,2009,2009,Fall,BEF,C2,2,C,0,0,0,C1,61.95,61.95,1,0.23,269.35,Y,0,0.46,0,0,0,0.19,13.53,0,39.51,0,0,0,0,0,7.46,0,0,0,0,0,0,0.8,0,0,NA,,,,,
27,2009,2009,Fall,BEF,C2,2,C,0,0,0,2,65.72,65.63,1,0.23,285.74,Y,0,4.89,0,0,0,5.08,14.81,0,18.05,0,0,0,0,0,18.99,0,0,0,0,0,0,3.81,0,0.09,NA,,,,,
28,2009,2009,Fall,BEF,C2,2,C,0,0,0,B2,91.51,91.51,1,0.23,397.87,Y,0.49,52.1,0,0,0,5.9,9.37,0,14.26,0,0,0,0,0,7.61,0,0,0,0,0,0,1.78,0,0,NA,,,,,
29,2009,2009,Fall,BEF,C2,2,C,0,0,0,C3,69.25,69.25,1,0.23,301.09,Y,0.14,14.5,0,0,0,6.4,18.72,0,14.35,0,0,0,0,0,14.36,0,0,0,0,0,0,0.78,0,0,NA,,,,,
30,2009,2009,Fall,BEF,C2,2,C,0,0,0,5,72.15,72.15,1,0.23,313.70,Y,0,38.27,0,0,0,1.94,0,0,23.92,0,0,0,0,0,7.29,0,0,0,0,0,0,0.73,0,0,NA,,,,,
31,2009,2009,Fall,BEF,C2,3,P,0,1,1,1,67.87,67.87,1,0.23,295.09,Y,0.45,6.85,0.09,0,0,2.69,23.61,0,24.95,2.34,0,0,0,0,6.51,0,0,0,0,0,0,0.38,0,0,NA,,,,,
32,2009,2009,Fall,BEF,C2,3,P,0,1,1,2,76.16,76.16,1,0.23,331.13,Y,0,51.31,0.15,0,0,0,2.71,0,18.93,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,NA,,,,,
33,2009,2009,Fall,BEF,C2,3,P,0,1,1,3,61.41,61.41,1,0.23,267.00,Y,7.16,6.93,0,0,0,7.41,2.23,0,34.87,0,0,0,0,0,1.92,0,0,0,0,0,0,0.89,0,0,NA,,,,,
34,2009,2009,Fall,BEF,C2,3,P,0,1,1,4,79.56,79.56,1,0.23,345.91,Y,0.3,11.85,0,0,0,7.31,29.36,0,21.63,1.48,0,0,0,0,6.64,0,0,0,0,0,0,0.99,0,0,NA,,,,,
35,2009,2009,Fall,BEF,C2,3,P,0,1,1,5,66.44,66.44,1,0.23,288.87,Y,3.18,8.11,0,0,0,7.37,7.39,0,28.08,0.16,0,0,0,0,11.43,0,0,0,0,0,0,0.72,0,0,NA,,,,,
36,2009,2009,Fall,BEF,C2,4,N,1,0,0,1,68.28,68.28,1,0.23,296.87,Y,2.09,13.3,0,0,0,1.18,22.74,0,17.25,0,0,0,0,0,10.87,0,0,0,0,0,0,0.85,0,0,NA,,,,,
37,2009,2009,Fall,BEF,C2,4,N,1,0,0,2,60.95,60.95,1,0.23,265.00,Y,0,12.31,0,0,0,0.94,10.83,0,27.2,0,0,0,0,0,7.23,0,0,0,0,0,0,2.44,0,0,NA,,,,,
38,2009,2009,Fall,BEF,C2,4,N,1,0,0,3,73.30,73.22,1,0.23,318.70,Y,4.58,17.24,2.22,0,0,0,10.95,0,33.31,0.11,0,0,0,0,3.1,0,0,0,0,0,0,1.71,0,0.08,NA,,,,,
39,2009,2009,Fall,BEF,C2,4,N,1,0,0,4,71.95,71.51,1,0.23,312.83,Y,15.38,1.65,0,0,0,1.25,13.72,0,31.51,0,0,0,0,0,6.41,0,0,0,0,0,0,1.59,0,0.44,NA,,,,,
40,2009,2009,Fall,BEF,C2,4,N,1,0,0,5,53.30,53.06,1,0.23,231.74,Y,0.18,4.93,0,0,0,0,31.75,0,14.41,0,0,0,0,0,1.19,0,0,0,0,0,0,0.6,0,0.24,NA,,,,,
41,2009,2009,Fall,BEF,C4,1,NP,1,1,0,A1,83.00,83.00,1,0.23,360.87,Y,1.6,13.5,0,0,0,1,0,0,15.8,0.3,0,0,49.3,0,0.3,0,0.2,0,0,0,0,1,0,0,NA,,,,,
42,2009,2009,Fall,BEF,C4,1,NP,1,1,0,C1,96.20,96.00,1,0.23,418.26,Y,0,14.6,0.7,0,0,5.58,30.72,0,20.6,2.5,0,0,11.1,0,7.8,0,0.4,0,0,0.1,0,1.9,0,0.2,NA,,,,,
43,2009,2009,Fall,BEF,C4,1,NP,1,1,0,B2,91.30,91.20,1,0.23,396.96,Y,0,19.24,0,0,0,0.49,24.83,0,23.14,0,0,0,19.3,0,2.6,0,0,0,0,0.1,0,1.5,0,0.1,NA,,,,,
44,2009,2009,Fall,BEF,C4,1,NP,1,1,0,A3,73.70,73.70,1,0.23,320.43,Y,0,15.1,0,0,0,0.1,16.7,0,17,0,0,0,21.7,0,2.2,0,0,0,0,0.1,0,0.8,0,0,NA,,,,,
45,2009,2009,Fall,BEF,C4,1,NP,1,1,0,C3,72.57,72.37,1,0.23,315.52,Y,0,4.2,0,0,0,1.1,39.66,0,19.64,0,0,0,2,0,2.9,0,0.6,0,0,0.0707,0,2.2,0,0.2,NA,,,,,
46,2009,2009,Fall,BEF,C4,2,N,1,0,0,A1,71.15,71.15,1,0.23,309.35,Y,0,0.68,0,0,0,8.87,6.26,0,14.29,0,0,0,40.76,0,0,0,0,0,0,0,0,0.29,0,0,NA,,,,,
47,2009,2009,Fall,BEF,C4,2,N,1,0,0,C1,74.32,74.32,1,0.23,323.13,Y,0,8.48,0,0,0,1.72,0.54,0,18.36,0,0,0,44.19,0,0,0,0.6,0,0,0,0,0.43,0,0,NA,,,,,
48,2009,2009,Fall,BEF,C4,2,N,1,0,0,B2,75.60,75.60,1,0.23,328.70,Y,0,0.6,0.6,0,0,13.9,28.1,0,13.8,0,0,0,17.1,0,0.1,0,0,0,0,0,0,1.4,0,0,NA,,,,,
49,2009,2009,Fall,BEF,C4,2,N,1,0,0,A3,72.34,72.34,1,0.23,314.52,Y,0,0.74,0.31,0,0,16.45,19.38,0,12.81,0,0,0,19.22,0,2,0,0.41,0,0,0,0,1.02,0,0,NA,,,,,
50,2009,2009,Fall,BEF,C4,2,N,1,0,0,C3,58.08,58.08,1,0.23,252.52,Y,0.39,2.85,0,0,0,1.55,3.54,0,15.59,0.32,0,0,33.42,0,0.07,0,0,0,0,0,0,0.35,0,0,NA,,,,,
51,2009,2009,Fall,BEF,C4,3,C,0,0,0,A1,75.78,75.10,1,0.23,329.48,Y,0,8.62,0.13,0,0,7.19,37.26,0,14.68,3.02,0,0,0,0,2.53,0,0,0,0,0,0,1.67,0,0.68,NA,,,,,
52,2009,2009,Fall,BEF,C4,3,C,0,0,0,C1,48.57,48.57,1,0.23,211.17,Y,0,6.17,0.29,0,0,5.5,17.2,0,12.38,4.53,0,0,0,0,1.64,0,0,0,0,0,0,0.86,0,0,NA,,,,,
53,2009,2009,Fall,BEF,C4,3,C,0,0,0,3,NA,NA,1,0.23,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
54,2009,2009,Fall,BEF,C4,3,C,0,0,0,4,75.16,75.16,1,0.23,326.78,Y,0.41,10.53,0.89,0,0,27.08,17.07,0,9.4,4.83,0,0,0,1.31,0,0,0,0,0,0,0,3.64,0,0,NA,,,,,"bag label says ""B3? B4?"""
55,2009,2009,Fall,BEF,C4,3,C,0,0,0,C3,77.28,77.28,1,0.23,336.00,Y,0.2,7.53,5.09,0,0,5.85,39.81,0,13.7,1.44,0,0,0,0.28,1.91,0,0,0,0,0,0,1.47,0,0,NA,,,,,
56,2009,2009,Fall,BEF,C4,4,P,0,1,0,A1,73.55,73.55,1,0.23,319.78,Y,0,6.88,0,0,0,8.62,40.16,0,15.36,0,0,0,0.38,0,1.21,0,0.2,0,0,0,0,0.74,0,0,NA,,,,,
57,2009,2009,Fall,BEF,C4,4,P,0,1,0,C1,51.79,51.08,1,0.23,225.17,Y,0.45,1.3,0.28,0,0,6.7,25.61,0,15.45,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0.71,NA,,,,,
58,2009,2009,Fall,BEF,C4,4,P,0,1,0,B2,56.06,42.07,1,0.23,243.74,Y,0,0.21,0,0,0,3.33,24.22,0,14.14,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,13.99,NA,,,,,
59,2009,2009,Fall,BEF,C4,4,P,0,1,0,A3,59.86,59.86,1,0.23,260.26,Y,0,0,0,0,0,5.55,37.16,0,16.78,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,NA,,,,,
60,2009,2009,Fall,BEF,C4,4,P,0,1,0,C3,73.43,57.95,1,0.23,319.26,Y,0,0.53,0,0,0,18.09,17.25,0,16.59,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,15.48,NA,,,,,
61,2009,2009,Fall,BEF,C6,1,NP,1,1,0,1,65.90,65.90,1,0.23,286.52,Y,0.3,8.3,1.35,0,0,31.05,8.5,0,14.6,0,0,0,0,0.1,0.2,0,0,0,0,0,0,1.5,0,0,NA,,,,,
62,2009,2009,Fall,BEF,C6,1,NP,1,1,0,2,73.50,71.50,1,0.23,319.57,Y,0.4,15.5,1.1,0,0,24.38,15.12,0,10.7,0,0,0,0,0,1.4,0,0,0,0,0,0,2.9,0,2,NA,,,,,
63,2009,2009,Fall,BEF,C6,1,NP,1,1,0,3,59.93,59.81,1,0.23,260.57,Y,0,31.14,0.2,0,0,3.87,4.39,0,16.61,0,0,0,0,0,0.66,0,0,0,0,0,0,2.94,0,0.12,NA,,,,,
64,2009,2009,Fall,BEF,C6,1,NP,1,1,0,4,73.03,73.03,1,0.23,317.52,Y,0,27.28,16.85,0,0,5.63,7.1,0,12.17,1.3,0,0,0,0.09,0,0,0,0,0,0,0,2.61,0,0,NA,,,,,
65,2009,2009,Fall,BEF,C6,1,NP,1,1,0,5,69.00,69.00,1,0.23,300.00,Y,0,9.07,1.63,0,0,14.74,24.76,0,15.4,0,0,0,0,0,0.3,0,0,0,0,0,0,3.1,0,0,NA,,,,,
66,2009,2009,Fall,BEF,C6,2,C,0,0,0,1,68.66,68.65,1,0.23,298.52,Y,0,10.01,5.82,0,0,16.59,14.21,0,13.88,3.47,0,0,0,0,0.06,0,0,0,0,0,0,4.61,0,0.01,NA,,,,,
67,2009,2009,Fall,BEF,C6,2,C,0,0,0,2,84.10,83.90,1,0.23,365.65,Y,0,15.4,13.1,0,0,29.2,10.5,0,13.6,0,0,0,0,0,0.4,0,0,0,0,0,0,1.7,0,0.2,NA,,,,,
68,2009,2009,Fall,BEF,C6,2,C,0,0,0,3,55.40,55.40,1,0.23,240.87,Y,0.8,15.5,1.3,0,0,17.43,9.01,0,9.76,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,NA,,,,,
69,2009,2009,Fall,BEF,C6,2,C,0,0,0,4,56.07,55.94,1,0.23,243.78,Y,0,6.14,2.79,0,0,6.25,20.11,0,17.69,0,0,0,0,0,0.31,0,0,0,0,0,0,2.65,0,0.13,NA,,,,,
70,2009,2009,Fall,BEF,C6,2,C,0,0,0,5,82.00,81.90,1,0.23,356.52,Y,0,7.1,15.1,0,0,25.33,16.77,0,13.6,0,0,0,0,0,0.2,0,0,0,0,0,0,3.8,0,0.1,NA,,,,,
71,2009,2009,Fall,BEF,C6,3,N,1,0,0,1,48.00,47.90,1,0.23,208.70,Y,0.5,9.95,1.55,0,0,9.6,11.6,0,11.7,0,0,0,1.8,0,0.1,0,0,0,0,0,0,1.1,0,0.1,NA,,,,,
72,2009,2009,Fall,BEF,C6,3,N,1,0,0,2,45.40,45.40,1,0.23,197.39,Y,0.6,6.9,0.3,0,0,7.91,3.19,0,25,0.1,0,0,0,0,0.2,0,0,0,0,0,0,1.2,0,0,NA,,,,,
73,2009,2009,Fall,BEF,C6,3,N,1,0,0,3,61.70,61.70,1,0.23,268.26,Y,0,24.69,0.91,0,0,16.58,3.3,0,11.68,0,0,0,0,0,0.14,0,0,0,0,0,0,4.4,0,0,NA,,,,,
74,2009,2009,Fall,BEF,C6,3,N,1,0,0,4,44.10,44.00,1,0.23,191.74,Y,0,11.5,0.1,0,0,4.18,12.88,0,12.54,0,0,0,0.2,0,0.8,0,0,0,0,0,0,1.8,0,0.1,NA,,,,,
75,2009,2009,Fall,BEF,C6,3,N,1,0,0,5,65.90,65.80,1,0.23,286.52,Y,1.44,17.3,2.5,0,0,5.3,16,0,20.06,0,0,0,0,0,0.5,0,0,0,0,0,0,2.7,0,0.1,NA,,,,,
76,2009,2009,Fall,BEF,C6,4,P,0,1,0,1,56.75,56.69,1,0.23,246.74,Y,0,6.62,6.31,0,0,1.58,14.09,0,23.39,0.13,0,0,0,1.4,0.7,0,0,0,0,0,0,2.47,0,0.06,NA,,,,,
77,2009,2009,Fall,BEF,C6,4,P,0,1,0,2,59.20,59.10,1,0.23,257.39,Y,3.3,9.2,0.5,0,0,14.4,18.6,0,9.1,0,0,0,0.1,0,1,0,0,0,0,0,0,2.9,0,0.1,NA,,,,,
78,2009,2009,Fall,BEF,C6,4,P,0,1,0,3,71.20,71.10,1,0.23,309.57,Y,0.6,11.6,0.3,0,0,15.92,17.69,0,17.42,0,0,0,0.07,0,0.4,0,0,0,0,0,0,7.1,0,0.1,NA,,,,,
79,2009,2009,Fall,BEF,C6,4,P,0,1,0,4,65.10,65.10,1,0.23,283.04,Y,0.9,3.6,0.8,0,0,20.23,12.09,0,17.9,0,0,0,0.5,0,0.3,0,0,0,0,0,0,8.78,0,0,NA,,,,,
80,2009,2009,Fall,BEF,C6,4,P,0,1,0,5,68.62,68.62,1,0.23,298.35,Y,0,27.99,2.08,0,0,8.49,12.64,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,NA,,,,,
81,2009,2009,Fall,BEF,C8,1,P,0,1,0,1,96.28,96.03,1,0.23,418.61,Y,0,0.41,58.85,0,0,0,0,0,24.97,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,NA,,,,,
82,2009,2009,Fall,BEF,C8,1,P,0,1,0,2,74.59,73.11,1,0.23,324.30,Y,0,0,23.86,0,0,0.08,6.7,0,26.87,15.18,0,0,0,0,0,0,0,0,0,0,0,0.42,0,1.48,NA,,,,,
83,2009,2009,Fall,BEF,C8,1,P,0,1,0,3,82.12,81.96,1,0.23,357.04,Y,0,0,34.91,0,0,0.17,0,0,39.41,5.21,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0.16,NA,,,,,
84,2009,2009,Fall,BEF,C8,1,P,0,1,0,4,92.41,92.11,1,0.23,401.78,Y,0,0,34.6,0,0,9.8,0,0,40.35,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,NA,,,,,
85,2009,2009,Fall,BEF,C8,1,P,0,1,0,5,18.34,18.34,1,0.23,79.74,Y,0,0,0,0,0,0.31,0.3,0,0,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,,,1,Total mass is very low
86,2009,2009,Fall,BEF,C8,2,C,0,0,0,1,88.80,87.58,1,0.23,386.09,Y,0,0,38.62,0,0,0.4,6.41,0,23.11,10.87,0,0,0,0,0,0,0,0,5.42,0,0,2.75,0,1.22,NA,,,,,
87,2009,2009,Fall,BEF,C8,2,C,0,0,0,2,80.44,78.69,1,0.23,349.74,Y,0,0,45.83,0,0,0.73,0,0,24.44,5.34,0,0,0,0,0,0,0,0,2.13,0,0,0.22,0,1.75,NA,,,,,
88,2009,2009,Fall,BEF,C8,2,C,0,0,0,3,65.69,64.14,1,0.23,285.61,Y,0,0,17.65,0,0,6.48,0.43,0,32.49,6.52,0,0,0,0,0,0,0,0,0.04,0,0,0.53,0,1.55,NA,,,,,
89,2009,2009,Fall,BEF,C8,2,C,0,0,0,4,76.41,75.60,1,0.23,332.22,Y,0,0,17.76,0,0,18.53,0,0,35.17,3.99,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.81,NA,,,,,
90,2009,2009,Fall,BEF,C8,2,C,0,0,0,5,86.79,85.83,1,0.23,377.35,Y,0,0,44.84,0,0,1.25,0,0,12.87,20.29,0,0,0,0,0,0,0,0,5.76,0,0,0.82,0,0.96,NA,,,,,
91,2009,2009,Fall,BEF,C8,3,N,1,0,0,1,59.43,59.34,1,0.23,258.39,Y,0.62,3.38,7.72,0,0,0.74,0.45,0,34.44,11.03,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.09,NA,,,,,
92,2009,2009,Fall,BEF,C8,3,N,1,0,0,2,72.85,72.33,1,0.23,316.74,Y,0,0,29.04,0,0,5.51,2.13,0,26.12,8.9,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.52,NA,,,,,
93,2009,2009,Fall,BEF,C8,3,N,1,0,0,3,65.53,65.13,1,0.23,284.91,Y,0,5.87,32.23,0,0,5.89,0,0,17.17,2.95,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.4,NA,,,,,
94,2009,2009,Fall,BEF,C8,3,N,1,0,0,4,96.97,96.58,1,0.23,421.61,Y,0,9.99,18.32,0,0,40.63,0,0,23.55,3.41,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.39,NA,,,,,
95,2009,2009,Fall,BEF,C8,3,N,1,0,0,5,74.12,73.82,1,0.23,322.26,Y,0,0.06,53.1,0,0,2.73,0.07,0,16.79,1.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.3,NA,,,,,
96,2009,2009,Fall,BEF,C8,4,NP,1,1,0,1,72.59,69.47,1,0.23,315.61,Y,0,0,8.23,0,0,0.25,0,0,55.65,5.3,0,0,0,0,0,0,0,0,0,0,0,0.04,0,3.12,NA,,,,,
97,2009,2009,Fall,BEF,C8,4,NP,1,1,0,2,78.31,78.31,1,0.23,340.48,Y,0,0.06,23.35,0,0,6.62,0,0,47.91,0.06,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,NA,,,,,
98,2009,2009,Fall,BEF,C8,4,NP,1,1,0,3,64.62,63.37,1,0.23,280.96,Y,0,0,8.75,0,0,0,0,0,54.03,0.52,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1.25,NA,,,,,
99,2009,2009,Fall,BEF,C8,4,NP,1,1,0,4,49.83,49.21,1,0.23,216.65,Y,0,0,4.9,0,0,0.77,0,0,43.35,0.16,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.62,NA,,,,,
100,2009,2009,Fall,BEF,C8,4,NP,1,1,0,5,77.36,74.35,1,0.23,336.35,Y,0,0,33.57,0,0,7.46,0.42,0,30.49,0.22,0,0,0,0,0,0,0,0,0,0,0,2.19,0,3.01,NA,,,,,
101,2009,2009,Fall,BEF,C9,1,C,0,0,0,C3,58.03,46.70,1,0.23,252.30,Y,0.72,0,15.44,0,0,5.72,0,0,24.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,NA,,,,,
102,2009,2009,Fall,BEF,C9,1,C,0,0,0,C1,99.22,98.45,1,0.23,431.39,Y,0,0,65.23,0,0,13.96,0,0,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,NA,,,,,
103,2009,2009,Fall,BEF,C9,1,C,0,0,0,B2,92.65,77.89,1,0.23,402.83,Y,0,0,27.54,0,0,15.77,0,0,34.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76,NA,,,,,
104,2009,2009,Fall,BEF,C9,1,C,0,0,0,A1,104.80,103.55,1,0.23,455.65,Y,0,0,40.7,0,0,39.25,0,0,23.52,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,NA,,,,,
105,2009,2009,Fall,BEF,C9,1,C,0,0,0,A3,74.87,72.61,1,0.23,325.52,Y,0,0,32.78,0,0,14.29,0,0,25.42,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,2.26,NA,,,,,
106,2009,2009,Fall,BEF,C9,2,P,0,1,0,A1,87.89,77.68,1,0.23,382.13,Y,0,0,33.08,0,0,21.04,0,0,23.4,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21,NA,,,,,
107,2009,2009,Fall,BEF,C9,2,P,0,1,0,A3,115.11,102.02,1,0.23,500.48,Y,0,0,52.98,0,0,20.51,0,0,28.530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09,NA,,,,,
108,2009,2009,Fall,BEF,C9,2,P,0,1,0,B2,84.44,74.68,1,0.23,367.13,Y,0,0,54.38,0,0,3.54,0,0,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,NA,,,,,
109,2009,2009,Fall,BEF,C9,2,P,0,1,0,C1,98.26,88.24,1,0.23,427.22,Y,0,0,63.98,0,0,3.03,0,0,20.83,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02,NA,,,,,
110,2009,2009,Fall,BEF,C9,2,P,0,1,0,C3,74.28,63.70,1,0.23,322.96,Y,1.3,0,42.48,0,0,3.04,0,0,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58,NA,,,,,"bag previously labeled 5, assumed C3 by process of elimination"
111,2009,2009,Fall,BEF,C9,3,NP,1,1,0,A1,69.27,69.16,1,0.23,301.17,Y,0,0,41.43,0,0,6.52,0.1,0,20.45,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,NA,,,,,
112,2009,2009,Fall,BEF,C9,3,NP,1,1,0,A3,81.10,68.52,1,0.23,352.61,Y,0,0,32.67,0,0,12.02,0,0,23.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,NA,,,,,
113,2009,2009,Fall,BEF,C9,3,NP,1,1,0,B2,84.07,83.64,1,0.23,365.52,Y,0,0,58.69,0,0,4.63,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,NA,,,,,"previously labeled 3, assumed B2 by default"
114,2009,2009,Fall,BEF,C9,3,NP,1,1,0,C1,84.25,84.18,1,0.23,366.30,Y,0,0,55.76,0,0,1.22,0,0,25.83,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0.07,NA,,,,,
